u,i,ts
15,37,196320
51,100,196320
109,23,196320
107,71,196320
110,71,196320
110,31,196320
88,73,196320
65,63,196320
63,92,196320
64,34,196320
7,0,196320
41,36,196320
15,37,196340
48,108,196340
109,23,196340
107,71,196340
110,71,196340
110,31,196340
103,30,196340
88,73,196340
63,92,196340
64,34,196340
7,0,196340
32,1,196340
17,86,196360
48,108,196360
104,56,196360
109,23,196360
110,71,196360
110,31,196360
88,73,196360
64,34,196360
41,36,196360
15,101,196380
15,37,196380
100,36,196380
109,23,196380
110,71,196380
110,31,196380
7,2,196380
7,0,196380
41,36,196380
15,101,196400
15,37,196400
49,104,196400
109,23,196400
110,71,196400
110,31,196400
88,73,196400
91,28,196400
7,2,196400
7,0,196400
41,36,196400
15,101,196420
49,104,196420
109,23,196420
107,71,196420
110,31,196420
88,73,196420
7,2,196420
7,0,196420
57,20,196420
49,104,196440
77,2,196440
48,108,196440
109,23,196440
110,31,196440
91,28,196440
21,55,196440
7,0,196440
15,101,196460
51,40,196460
77,2,196460
109,23,196460
110,31,196460
88,73,196460
91,28,196460
7,2,196460
7,0,196460
100,110,196480
100,73,196480
100,71,196480
109,23,196480
107,71,196480
110,31,196480
101,88,196480
63,92,196480
91,28,196480
7,0,196480
18,66,196500
100,107,196500
109,23,196500
107,71,196500
110,31,196500
63,92,196500
64,34,196500
7,0,196500
15,101,196520
49,104,196520
100,71,196520
100,107,196520
109,23,196520
107,71,196520
63,92,196520
91,28,196520
7,0,196520
15,101,196540
50,84,196540
77,2,196540
100,110,196540
100,107,196540
109,23,196540
107,71,196540
110,31,196540
65,63,196540
63,92,196540
86,36,196540
84,85,196540
15,101,196560
51,20,196560
109,23,196560
107,71,196560
110,31,196560
63,92,196560
7,0,196560
15,101,196580
51,20,196580
77,2,196580
107,71,196580
110,31,196580
65,63,196580
63,92,196580
7,2,196580
7,0,196580
32,1,196580
15,101,196600
51,20,196600
107,71,196600
110,31,196600
63,92,196600
21,46,196600
84,85,196600
7,2,196600
7,0,196600
0,2,196600
15,101,196620
107,71,196620
110,31,196620
103,30,196620
87,85,196620
87,2,196620
73,60,196620
15,101,196640
107,71,196640
110,31,196640
87,73,196640
84,85,196640
7,0,196640
15,101,196660
100,71,196660
107,71,196660
110,31,196660
7,0,196660
15,101,196680
100,107,196680
107,71,196680
110,31,196680
7,0,196680
100,107,196700
107,71,196700
110,31,196700
103,30,196700
63,92,196700
7,0,196700
109,23,196720
110,31,196720
87,25,196720
86,36,196720
7,0,196720
100,71,196740
100,1,196740
109,23,196740
110,31,196740
103,30,196740
7,0,196740
32,1,196740
18,66,196760
100,1,196760
110,31,196760
63,92,196760
7,0,196760
32,1,196760
100,1,196780
109,23,196780
110,31,196780
65,34,196780
63,92,196780
64,34,196780
7,0,196780
100,1,196800
109,23,196800
103,30,196800
63,92,196800
80,86,196820
100,1,196820
109,23,196820
110,31,196820
63,92,196820
64,34,196820
7,0,196820
17,86,196840
12,2,196840
80,86,196840
100,107,196840
109,23,196840
107,71,196840
103,30,196840
65,63,196840
65,34,196840
64,34,196840
25,31,196840
17,80,196860
80,110,196860
80,86,196860
51,7,196860
100,31,196860
109,23,196860
103,30,196860
65,34,196860
63,92,196860
64,34,196860
51,7,196880
109,23,196880
65,34,196880
65,63,196880
63,92,196880
15,37,196900
80,110,196900
80,86,196900
51,7,196900
109,23,196900
107,2,196900
110,86,196900
64,34,196900
11,70,196900
15,101,196920
17,110,196920
17,86,196920
51,7,196920
65,34,196920
15,101,196940
51,2,196940
109,23,196940
18,66,196960
15,101,196960
17,110,196960
51,2,196960
15,37,196980
51,2,196980
15,101,197000
51,2,197000
109,23,197000
65,34,197000
17,86,197020
51,2,197020
109,23,197020
65,34,197020
64,34,197020
17,86,197040
51,2,197040
109,23,197040
17,80,197060
17,86,197060
80,86,197060
51,2,197060
109,23,197060
103,30,197060
65,34,197060
17,86,197080
80,86,197080
109,23,197080
67,73,197080
65,34,197080
80,86,197100
51,30,197100
51,103,197100
109,23,197100
51,103,197120
51,100,197120
109,23,197120
65,34,197120
64,34,197120
51,103,197140
51,25,197140
109,23,197140
103,25,197140
65,34,197140
63,46,197140
80,86,197160
51,100,197160
109,23,197160
33,2,197160
33,60,197160
109,23,197180
110,86,197180
64,34,197180
51,100,197200
109,23,197200
110,86,197200
87,2,197200
33,2,197200
80,40,197220
51,100,197220
109,23,197220
26,0,197220
33,2,197220
51,100,197240
109,23,197240
110,40,197240
64,34,197240
86,40,197240
33,2,197240
51,100,197260
109,23,197260
33,2,197260
51,100,197280
51,87,197280
100,87,197280
109,23,197280
64,34,197280
56,56,197280
33,2,197280
51,100,197300
51,87,197300
100,87,197300
109,23,197300
65,34,197300
33,2,197300
51,100,197320
109,23,197320
33,2,197320
109,23,197340
33,2,197340
51,100,197360
109,23,197360
83,2,197360
33,2,197360
50,92,197380
51,100,197380
51,82,197380
109,23,197380
65,34,197380
33,2,197380
51,100,197400
109,23,197400
65,34,197400
33,2,197400
51,100,197420
109,23,197420
33,2,197420
50,92,197440
51,100,197440
48,108,197440
109,23,197440
33,2,197440
18,66,197460
51,100,197460
48,108,197460
109,23,197460
33,2,197460
18,66,197480
109,23,197480
33,2,197480
62,28,197500
48,108,197500
109,23,197500
87,2,197500
33,2,197500
62,28,197520
48,108,197520
109,23,197520
41,36,197520
33,2,197520
33,60,197520
51,100,197540
109,23,197540
65,34,197540
64,34,197540
29,26,197540
41,36,197540
109,23,197560
91,26,197560
8,55,197560
41,36,197560
33,60,197560
66,5,197580
100,56,197580
109,23,197580
110,51,197580
103,25,197580
92,36,197580
8,55,197580
66,5,197600
80,87,197600
109,23,197600
110,51,197600
92,36,197600
8,55,197600
33,2,197600
50,92,197620
80,77,197620
48,108,197620
109,23,197620
65,34,197620
86,34,197620
8,55,197620
33,2,197620
50,92,197640
48,108,197640
100,56,197640
109,23,197640
91,26,197640
8,55,197640
82,51,197640
52,36,197640
50,92,197660
80,87,197660
100,56,197660
109,23,197660
91,26,197660
52,36,197660
26,10,197660
50,92,197680
48,108,197680
109,23,197680
26,10,197680
52,36,197680
17,80,197700
66,5,197700
48,108,197700
100,56,197700
109,23,197700
10,25,197700
41,36,197700
18,5,197720
18,65,197720
48,108,197720
100,56,197720
109,23,197720
41,36,197720
10,25,197720
18,5,197740
62,52,197740
48,108,197740
109,23,197740
26,10,197740
18,65,197760
100,56,197760
109,23,197760
10,25,197760
41,36,197760
66,5,197780
109,23,197780
41,36,197780
26,10,197780
66,5,197800
100,11,197800
109,23,197800
23,21,197800
26,10,197800
41,36,197800
41,51,197800
66,5,197820
48,108,197820
100,56,197820
109,23,197820
41,36,197820
11,51,197820
62,28,197840
66,5,197840
80,11,197840
100,11,197840
109,23,197840
64,51,197840
8,55,197840
52,11,197840
41,36,197840
66,5,197860
80,11,197860
77,87,197860
62,26,197860
109,23,197860
67,36,197860
8,55,197860
26,10,197860
66,5,197880
109,23,197880
67,36,197880
64,11,197880
8,55,197880
66,5,197900
109,23,197900
67,36,197900
91,52,197900
8,55,197900
51,40,197920
51,36,197920
109,23,197920
91,52,197920
37,40,197920
8,55,197920
49,104,197940
51,40,197940
109,23,197940
84,85,197940
8,55,197940
41,36,197940
26,10,197940
91,52,197940
51,40,197960
51,36,197960
109,23,197960
65,21,197960
84,85,197960
22,27,197960
8,55,197960
41,36,197960
10,25,197960
51,40,197980
51,36,197980
100,56,197980
65,21,197980
91,28,197980
22,27,197980
8,55,197980
41,36,197980
84,85,197980
17,104,198000
50,104,198000
51,40,198000
100,56,198000
84,85,198000
37,40,198000
8,55,198000
57,95,198000
29,91,198000
51,40,198020
8,55,198020
85,84,198020
62,28,198040
80,2,198040
51,40,198040
51,36,198040
109,23,198040
22,86,198040
37,40,198040
8,55,198040
85,84,198040
18,5,198060
17,34,198060
51,40,198060
51,36,198060
109,23,198060
22,27,198060
84,85,198060
26,10,198060
41,36,198060
18,5,198080
17,34,198080
51,40,198080
109,23,198080
84,85,198080
41,36,198080
56,8,198080
10,25,198080
39,53,198080
51,40,198100
109,23,198100
86,38,198100
41,36,198100
85,84,198100
51,36,198120
109,23,198120
84,85,198120
10,25,198120
41,36,198120
41,30,198120
31,36,198120
51,40,198140
51,30,198140
100,27,198140
109,23,198140
37,40,198140
51,40,198160
109,23,198160
107,28,198160
8,55,198160
41,36,198160
80,63,198180
51,40,198180
109,23,198180
22,27,198180
50,100,198200
80,2,198200
51,40,198200
109,23,198200
41,36,198200
80,60,198220
51,40,198220
51,56,198220
100,94,198220
109,23,198220
57,30,198220
80,60,198240
51,40,198240
109,23,198240
84,85,198240
37,40,198240
8,55,198240
41,30,198240
49,46,198260
51,40,198260
109,23,198260
8,55,198260
84,85,198260
109,23,198280
8,55,198280
84,85,198280
51,40,198300
51,108,198300
109,23,198300
87,60,198300
8,55,198300
51,30,198320
51,108,198320
109,23,198320
108,40,198320
109,23,198340
8,55,198340
109,23,198360
8,55,198360
109,23,198380
8,55,198380
57,36,198380
51,40,198400
109,23,198400
8,55,198400
41,36,198400
8,55,198420
56,8,198440
8,55,198460
8,55,198480
41,36,198480
56,8,198500
23,70,198520
41,36,198540
109,23,198560
57,40,198560
109,23,198580
8,55,198580
109,23,198600
8,55,198600
41,56,198600
109,23,198620
8,55,198620
57,40,198620
109,23,198640
8,55,198640
41,56,198640
109,23,198660
8,55,198660
109,23,198680
57,40,198680
8,55,198700
41,56,198700
8,55,198720
31,36,198720
8,55,198740
57,40,198740
109,23,198760
8,55,198760
100,38,198780
109,23,198780
8,55,198780
109,23,198800
8,55,198800
57,40,198800
109,23,198820
8,55,198820
41,56,198820
109,23,198840
100,56,198860
109,23,198860
41,36,198860
109,23,198880
109,23,198900
37,40,198900
109,23,198920
109,23,198940
109,23,198960
109,23,198980
109,23,199000
109,23,199020
37,40,199020
7,0,199100
35,36,199160
7,0,199220
80,32,199240
7,0,199240
7,0,199260
109,23,199400
109,23,199420
109,23,199440
109,23,199460
109,23,199480
109,23,199500
109,23,199520
109,23,199540
109,23,199560
109,23,199580
109,23,199600
109,23,199620
109,23,199640
84,85,199640
84,85,199660
109,23,199680
109,23,199700
109,23,199720
85,84,199720
109,23,199740
88,91,199740
91,73,199740
84,85,199740
109,23,199760
84,85,199760
109,23,199780
88,91,199780
88,73,199780
7,0,199780
109,23,199800
7,0,199800
85,84,199800
109,23,199820
88,73,199820
7,0,199820
109,23,199840
85,84,199840
109,23,199860
85,84,199860
109,23,199880
84,85,199880
109,23,199900
85,84,199900
109,23,199920
85,84,199920
109,23,199940
84,85,199940
109,23,199960
109,23,199980
84,85,199980
109,23,200000
109,23,200020
39,73,200020
51,88,200040
109,23,200040
39,73,200040
51,88,200060
109,23,200060
51,88,200080
109,23,200080
51,88,200100
109,23,200100
84,85,200100
109,23,200120
84,85,200120
109,23,200140
109,23,200160
109,23,200180
109,23,200200
85,84,200200
109,23,200220
84,85,200220
109,23,200240
101,37,200240
84,85,200240
109,23,200260
85,84,200260
109,23,200280
101,37,200280
84,85,200280
109,23,200300
84,85,200300
109,23,200320
85,84,200320
109,23,200340
101,37,200340
84,85,200340
109,23,200360
84,85,200360
109,23,200380
85,84,200380
109,23,200400
84,85,200400
109,23,200420
109,23,200440
101,37,200440
85,84,200440
109,23,200460
84,85,200460
109,23,200480
85,84,200480
109,23,200500
84,85,200500
109,23,200520
84,85,200520
109,23,200540
100,56,200560
109,23,200560
109,23,200580
84,85,200580
109,23,200600
109,23,200620
109,23,200640
84,85,200640
109,23,200660
109,23,200700
101,37,200700
109,23,200720
101,37,200720
87,32,200720
80,32,200740
109,23,200740
109,23,200760
101,37,200760
87,32,200760
62,28,200780
109,23,200780
84,85,200780
109,23,200800
109,23,200820
80,11,200840
109,23,200840
80,11,200860
109,23,200860
53,28,200860
109,23,200880
21,34,200880
29,52,200880
109,23,200900
35,20,200900
109,23,200920
21,34,200920
109,23,200940
21,34,200940
39,73,200940
109,23,200960
21,34,200960
39,73,200960
109,23,200980
21,34,200980
109,23,201000
109,23,201020
87,32,201020
109,23,201040
21,34,201040
80,32,201060
109,23,201060
80,32,201080
109,23,201080
109,23,201100
109,23,201120
109,23,201140
109,23,201160
109,23,201180
109,23,201200
35,20,201200
109,23,201220
35,20,201320
21,34,201340
21,34,201360
109,23,201380
21,34,201380
7,0,201400
109,23,201420
7,0,201420
109,23,201460
109,23,201540
84,85,201540
109,23,201560
109,23,201580
109,23,201600
109,23,201620
109,23,201640
109,23,201660
109,23,201680
109,23,201700
109,23,201720
109,23,201740
109,23,201760
109,23,201780
109,23,201800
109,23,201820
109,23,201840
109,23,201860
109,23,201880
35,20,201880
109,23,201900
109,23,201920
109,23,201940
109,23,201960
109,23,201980
33,2,201980
109,23,202000
33,2,202000
33,60,202000
109,23,202020
11,60,202020
62,28,202040
62,52,202040
109,23,202040
87,11,202040
61,2,202040
84,85,202040
62,28,202060
109,23,202060
7,0,202060
109,23,202080
29,26,202080
101,37,202100
101,37,202120
7,0,202140
38,101,202140
84,85,202180
101,37,202280
38,101,202300
84,85,202420
84,85,202440
7,0,202440
109,23,202460
84,85,202460
87,11,202460
109,23,202480
109,23,202500
87,11,202500
109,23,202520
87,11,202520
109,23,202540
109,23,202560
80,11,202580
109,23,202580
109,23,202600
109,23,202620
109,23,202680
7,0,202680
109,23,202700
85,84,202720
109,23,202800
109,23,202820
15,100,202840
109,23,202840
15,100,202860
109,23,202860
87,11,202860
15,100,202880
109,23,202880
87,11,202880
109,23,202900
85,84,202900
109,23,202920
51,43,202940
109,23,202940
80,47,202960
51,43,202960
109,23,202960
80,47,202980
109,23,202980
109,23,203000
109,23,203020
35,20,203020
109,23,203040
109,23,203060
7,0,203060
109,23,203080
101,37,203080
7,0,203080
109,23,203100
7,0,203100
109,23,203120
109,23,203140
109,23,203160
109,23,203180
109,23,203200
109,23,203220
109,23,203240
109,23,203260
62,28,203280
109,23,203280
107,64,203280
101,64,203280
84,85,203280
62,28,203300
62,52,203300
109,23,203300
29,52,203300
84,85,203300
109,23,203320
85,84,203320
49,104,203340
109,23,203340
64,32,203340
84,85,203340
27,94,203340
62,26,203360
109,23,203360
64,32,203360
9,70,203360
29,26,203360
27,94,203360
27,52,203360
62,26,203380
109,23,203380
27,94,203380
62,94,203400
109,23,203400
101,37,203400
27,94,203400
109,23,203420
84,85,203420
49,104,203440
109,23,203440
18,41,203460
49,104,203460
100,8,203460
109,23,203460
97,10,203460
7,46,203460
7,0,203460
85,84,203460
35,36,203460
37,5,203460
18,41,203480
18,20,203480
62,94,203480
49,104,203480
109,23,203480
22,27,203480
84,85,203480
54,23,203480
37,5,203480
18,41,203500
15,7,203500
50,83,203500
109,23,203500
67,14,203500
67,53,203500
7,0,203500
54,36,203500
18,41,203520
66,8,203520
49,104,203520
49,9,203520
109,23,203520
97,91,203520
84,52,203520
9,96,203520
9,24,203520
54,36,203520
54,27,203520
37,27,203520
18,41,203540
66,8,203540
84,52,203540
85,52,203540
54,36,203540
28,36,203540
62,49,203560
50,94,203560
107,7,203560
97,91,203560
11,5,203560
18,30,203580
49,104,203580
50,26,203580
80,2,203580
51,7,203580
97,91,203580
15,66,203600
51,7,203600
107,34,203600
97,91,203600
47,34,203600
62,94,203620
62,26,203620
15,43,203620
17,7,203620
66,8,203620
49,104,203620
51,7,203620
97,91,203620
66,8,203640
49,104,203640
51,7,203640
33,2,203640
49,104,203660
50,46,203660
100,30,203660
7,0,203660
66,8,203680
51,106,203680
65,34,203680
21,41,203680
51,106,203700
104,56,203700
87,2,203700
7,0,203700
45,32,203700
17,49,203720
66,8,203720
51,106,203720
51,101,203720
104,41,203720
67,7,203720
65,34,203720
7,0,203720
11,3,203720
33,2,203720
18,20,203740
66,8,203740
80,2,203740
77,87,203740
97,91,203740
86,40,203740
33,2,203740
80,2,203760
77,87,203760
97,91,203760
65,34,203760
7,46,203760
45,2,203760
18,20,203780
77,87,203780
107,46,203780
64,32,203780
28,53,203780
18,20,203800
51,101,203800
41,3,203800
18,20,203820
51,101,203820
107,46,203820
7,46,203820
11,96,203820
29,24,203820
18,20,203840
51,101,203840
18,20,203860
15,50,203860
80,2,203860
80,63,203860
51,101,203860
107,46,203860
64,2,203860
18,20,203880
51,101,203880
65,34,203880
7,0,203880
18,20,203900
65,34,203900
18,20,203920
107,28,203920
65,34,203920
7,0,203920
29,46,203920
18,20,203940
65,34,203940
7,0,203940
18,20,203960
65,34,203960
7,0,203960
18,20,203980
17,49,203980
7,0,203980
95,32,203980
18,20,204000
66,8,204000
77,2,204000
97,28,204000
84,26,204000
7,0,204000
15,101,204020
17,49,204020
12,106,204020
87,2,204020
7,0,204020
6,34,204020
18,20,204040
15,101,204040
17,49,204040
77,41,204040
65,34,204040
87,2,204040
18,20,204060
17,49,204060
104,36,204060
109,23,204060
95,32,204060
18,20,204080
17,49,204080
51,86,204080
67,2,204080
65,34,204080
7,0,204080
18,20,204100
17,49,204100
66,8,204100
65,34,204100
7,0,204100
18,20,204120
66,8,204120
7,0,204120
6,34,204120
18,20,204140
17,49,204140
66,8,204140
18,20,204160
66,8,204160
7,0,204160
41,96,204160
18,20,204180
65,34,204180
7,0,204180
41,96,204180
18,20,204200
104,101,204200
65,34,204200
41,96,204200
18,20,204220
17,49,204220
65,34,204220
87,36,204220
87,30,204220
18,20,204240
65,34,204240
87,36,204240
44,83,204240
18,70,204260
18,20,204260
66,8,204260
100,11,204260
65,34,204260
18,20,204280
66,8,204280
100,11,204280
65,34,204280
18,20,204300
66,8,204300
65,34,204300
18,20,204320
66,8,204320
109,23,204320
41,96,204320
18,20,204340
51,2,204340
100,11,204340
109,23,204340
91,55,204340
21,7,204340
18,20,204360
51,2,204360
100,11,204360
109,23,204360
7,0,204360
41,96,204360
95,32,204360
18,20,204380
18,50,204380
100,11,204380
91,55,204380
7,32,204380
7,0,204380
53,84,204380
44,32,204380
41,31,204380
94,84,204380
96,41,204380
33,2,204380
18,20,204400
18,50,204400
66,8,204400
100,11,204400
109,23,204400
84,94,204400
84,52,204400
33,2,204400
42,83,204400
18,20,204420
66,8,204420
7,0,204420
83,41,204420
18,20,204440
18,50,204440
66,8,204440
83,41,204440
18,20,204460
66,8,204460
45,52,204460
18,20,204480
18,50,204480
64,1,204480
84,85,204480
18,20,204500
18,50,204500
17,49,204500
66,8,204500
84,41,204500
84,85,204500
83,26,204500
85,41,204500
27,52,204500
18,20,204520
18,50,204520
100,63,204520
64,1,204520
83,26,204520
27,52,204520
18,50,204540
62,9,204540
66,8,204540
100,63,204540
109,23,204540
64,1,204540
84,85,204540
18,66,204560
66,8,204560
100,63,204560
64,1,204560
85,26,204560
18,20,204580
66,8,204580
100,1,204580
64,1,204580
18,20,204600
18,50,204600
17,49,204600
109,23,204600
42,36,204600
18,20,204620
66,8,204620
77,7,204620
42,36,204620
18,20,204640
18,66,204640
109,23,204640
67,20,204640
42,36,204640
18,20,204660
100,71,204660
109,23,204660
64,71,204660
7,0,204660
42,36,204660
18,20,204680
100,71,204680
67,20,204680
7,0,204680
72,1,204680
42,36,204680
18,20,204700
66,8,204700
16,32,204700
109,23,204700
67,20,204700
95,32,204700
42,36,204700
18,20,204720
66,8,204720
109,23,204720
42,36,204720
66,8,204740
16,100,204740
109,23,204740
109,23,204760
18,66,204780
7,0,204780
66,8,204800
109,23,204800
85,52,204800
42,8,204800
18,66,204820
66,8,204820
105,70,204820
109,23,204820
85,52,204820
18,66,204840
109,23,204840
85,52,204840
18,66,204860
109,23,204860
84,85,204860
85,52,204860
109,23,204880
7,0,204880
85,52,204880
18,66,204900
109,23,204900
85,52,204900
109,23,204920
17,49,204940
50,50,204940
109,23,204940
85,52,204940
50,50,204960
109,23,204960
109,23,204980
109,23,205000
109,23,205020
109,23,205040
109,23,205060
109,23,205080
109,23,205100
80,28,205140
109,23,205140
110,36,205140
80,28,205160
87,28,205160
109,23,205180
66,8,205240
109,23,205240
